etype	eid	properties	linkedEntities
movie	0110265	{"title":"Killing Zoe (1993)"}	
movie	0110322	{"title":"Legends of the Fall (1994)"}	
movie	0110329	{"title":"Leprechaun 2 (1994)"}	
movie	0110357	{"title":"The Lion King (1994)"}	
movie	0110413	{"title":"L\u00E9on (1994)"}	
movie	0110428	{"title":"The Madness of King George (1994)"}	
movie	0110622	{"title":"Naked Gun 33 1/3: The Final Insult (1994)"}	
movie	0110632	{"title":"Natural Born Killers (1994)"}	
movie	0110771	{"title":"The Paper (1994)"}	
movie	0110851	{"title":"Plughead Rewired: Circuitry Man II (1994)"}	
movie	0110912	{"title":"Pulp Fiction (1994)"}	
movie	0110917	{"title":"Una pura formalit\u00E0 (1994)"}	
movie	0110950	{"title":"Reality Bites (1994)"}	
movie	0111149	{"title":"Shallow Grave (1994)"}	
movie	0111161	{"title":"The Shawshank Redemption (1994)"}	
movie	0111257	{"title":"Speed (1994)"}	
movie	0111282	{"title":"Stargate (1994)"}	
movie	0111301	{"title":"Street Fighter (1994)"}	
movie	0111470	{"title":"Trading Mom (1994)"}	
movie	0111495	{"title":"Trois couleurs: Rouge (1994)"}	
movie	0111503	{"title":"True Lies (1994)"}	
movie	0111507	{"title":"Trois couleurs: Blanc (1994)"}	
movie	0112255	{"title":"3 Ninjas Knuckle Up (1995)"}	
movie	0112281	{"title":"Ace Ventura: When Nature Calls (1995)"}	
movie	0112384	{"title":"Apollo 13 (1995)"}	
movie	0112401	{"title":"Assassins (1995)"}	
movie	0112431	{"title":"Babe (1995)"}	
movie	0112442	{"title":"Bad Boys (1995)"}	
movie	0112461	{"title":"The Basketball Diaries (1995)"}	
movie	0112471	{"title":"Before Sunrise (1995)"}	
movie	0112573	{"title":"Braveheart (1995)"}	
movie	0112579	{"title":"The Bridges of Madison County (1995)"}	
movie	0112641	{"title":"Casino (1995)"}	
movie	0112642	{"title":"Casper (1995)"}	
movie	0112682	{"title":"La cit\u00E9 des enfants perdus (1995)"}	
movie	0112691	{"title":"Wallace and Gromit in A Close Shave (1995)"}	
movie	0112697	{"title":"Clueless (1995)"}	
movie	0112715	{"title":"Congo (1995)"}	
movie	0112722	{"title":"Copycat (1995)"}	
movie	0112740	{"title":"Crimson Tide (1995)"}	
movie	0112792	{"title":"Dangerous Minds (1995)"}	
movie	0112818	{"title":"Dead Man Walking (1995)"}	
movie	0112851	{"title":"Desperado (1995)"}	
movie	0112864	{"title":"Die Hard: With a Vengeance (1995)"}	
movie	0112870	{"title":"Dilwale Dulhania Le Jayenge (1995)"}	
movie	0112883	{"title":"Don Juan DeMarco (1994)"}	
movie	0112922	{"title":"El d\u00EDa de la bestia (1995)"}	
movie	0112950	{"title":"Empire Records (1995)"}	
movie	0113083	{"title":"La flor de mi secreto (1995)"}	
movie	0113101	{"title":"Four Rooms (1995)"}	
movie	0113189	{"title":"GoldenEye (1995)"}	
movie	0113247	{"title":"La haine (1995)"}	
movie	0113277	{"title":"Heat (1995)"}	
movie	0113375	{"title":"I.D. (1995)"}	
movie	0113409	{"title":"In the Mouth of Madness (1994)"}	
movie	0113451	{"title":"Jade (1995)"}	
movie	0113464	{"title":"Jeffrey (1995)"}	
movie	0113481	{"title":"Johnny Mnemonic (1995)"}	
movie	0113492	{"title":"Judge Dredd (1995)"}	
movie	0113497	{"title":"Jumanji (1995)"}	
movie	0113568	{"title":"K\u00F4kaku kid\u00F4tai (1995)"}	
movie	0113581	{"title":"Kun en pige (1995)"}	
movie	0113627	{"title":"Leaving Las Vegas (1995)"}	
movie	0113649	{"title":"Libertarias (1996)"}	
movie	0113749	{"title":"Mallrats (1995)"}	
movie	0113799	{"title":"Memor\u00EEzu (1995)"}	
movie	0113820	{"title":"Mighty Morphin Power Rangers: The Movie (1995)"}	
movie	0113824	{"title":"Mimi wo sumaseba (1995)"}	
movie	0113855	{"title":"Mortal Kombat (1995)"}	
movie	0113862	{"title":"Mr. Holland's Opus (1995)"}	
movie	0113870	{"title":"Murder in the First (1995)"}	
movie	0113987	{"title":"Nixon (1995)"}	
movie	0114011	{"title":"Now and Then (1995)"}	
movie	0114069	{"title":"Outbreak (1995)"}	
movie	0114148	{"title":"Pocahontas (1995)"}	
movie	0114214	{"title":"The Quick and the Dead (1995)"}	
movie	0114279	{"title":"Richard III (1995)"}	
movie	0114369	{"title":"Se7en (1995)"}	
movie	0114388	{"title":"Sense and Sensibility (1995)"}	
movie	0114508	{"title":"Species (1995)"}	
movie	0114563	{"title":"Sutor\u00EEto Fait\u00E2 II gekij\u00F4-ban (1994)"}	
movie	0114694	{"title":"Tommy Boy (1995)"}	
movie	0114709	{"title":"Toy Story (1995)"}	
movie	0114746	{"title":"Twelve Monkeys (1995)"}	
movie	0114787	{"title":"Underground (1995)"}	
movie	0114788	{"title":"Underneath (1995)"}	
movie	0114814	{"title":"The Usual Suspects (1995)"}	
movie	0114857	{"title":"Virtuosity (1995)"}	
movie	0115759	{"title":"Broken Arrow (1996)"}	
movie	0115783	{"title":"Bulletproof (1996)"}	
movie	0116040	{"title":"Daylight (1996)"}	
movie	0116126	{"title":"Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)"}	
movie	0116209	{"title":"The English Patient (1996)"}	
movie	0116213	{"title":"Eraser (1996)"}	
movie	0116242	{"title":"Everyone Says I Love You (1996)"}	
movie	0116282	{"title":"Fargo (1996)"}	
movie	0116313	{"title":"The First Wives Club (1996)"}	
movie	0116365	{"title":"The Frighteners (1996)"}	
movie	0116367	{"title":"From Dusk Till Dawn (1996)"}	
movie	0116483	{"title":"Happy Gilmore (1996)"}	
movie	0116629	{"title":"Independence Day (1996)"}	
movie	0116676	{"title":"Le jaguar (1996)"}	
movie	0116705	{"title":"Jingle All the Way (1996)"}	
movie	0116778	{"title":"Kingpin (1996)"}	
movie	0116908	{"title":"The Long Kiss Goodnight (1996)"}	
movie	0116922	{"title":"Lost Highway (1997)"}	
movie	0116996	{"title":"Mars Attacks! (1996)"}	
movie	0117060	{"title":"Mission: Impossible (1996)"}	
movie	0117128	{"title":"Mystery Science Theater 3000: The Movie (1996)"}	
movie	0117214	{"title":"Nun va Goldoon (1996)"}	
movie	0117398	{"title":"La promesse (1996)"}	
movie	0117500	{"title":"The Rock (1996)"}	
movie	0117509	{"title":"Romeo + Juliet (1996)"}	
movie	0117561	{"title":"Schizopolis (1996)"}	
movie	0117723	{"title":"Spy Hard (1996)"}	
movie	0117731	{"title":"Star Trek: First Contact (1996)"}	
movie	0117883	{"title":"Tesis (1996)"}	
movie	0117905	{"title":"Tian mi mi (1996)"}	
movie	0117913	{"title":"A Time to Kill (1996)"}	
movie	0117951	{"title":"Trainspotting (1996)"}	
movie	0118158	{"title":"White Squall (1996)"}	
movie	0118539	{"title":"3 Ninjas: High Noon at Mega Mountain (1998)"}	
movie	0118571	{"title":"Air Force One (1997)"}	
movie	0118689	{"title":"Bean (1997)"}	
movie	0118715	{"title":"The Big Lebowski (1998)"}	
movie	0118749	{"title":"Boogie Nights (1997)"}	
movie	0118771	{"title":"Breakdown (1997)"}	
movie	0118789	{"title":"Buffalo '66 (1998)"}	
movie	0118799	{"title":"La vita \u00E8 bella (1997)"}	
movie	0118804	{"title":"The Butcher Boy (1997)"}	
movie	0118842	{"title":"Chasing Amy (1997)"}	
movie	0118843	{"title":"Crna macka, beli macor (1998)"}	
movie	0118849	{"title":"Bacheha-Ye aseman (1997)"}	
movie	0118852	{"title":"Chinese Coffee (2000)"}	
movie	0118880	{"title":"Con Air (1997)"}	
movie	0118884	{"title":"Contact (1997)"}	
movie	0118928	{"title":"Dante's Peak (1997)"}	
movie	0118929	{"title":"Dark City (1998)"}	
movie	0118954	{"title":"Deconstructing Harry (1997)"}	
movie	0118971	{"title":"The Devil's Advocate (1997)"}	
movie	0119008	{"title":"Donnie Brasco (1997)"}	
movie	0119094	{"title":"Face/Off (1997)"}	
movie	0119141	{"title":"Fools Rush In (1997)"}	
movie	0119164	{"title":"The Full Monty (1997)"}	
movie	0119167	{"title":"Funny Games (1997)"}	
movie	0119173	{"title":"G.I. Jane (1997)"}	
movie	0119174	{"title":"The Game (1997)"}	
movie	0119177	{"title":"Gattaca (1997)"}	
movie	0119215	{"title":"Good Burger (1997)"}	
movie	0119217	{"title":"Good Will Hunting (1997)"}	
movie	0119223	{"title":"Great Expectations (1998)"}	
movie	0119282	{"title":"Hercules (1997)"}	
movie	0119326	{"title":"How to Be a Player (1997)"}	
movie	0119345	{"title":"I Know What You Did Last Summer (1997)"}	
movie	0119396	{"title":"Jackie Brown (1997)"}	
movie	0119488	{"title":"L.A. Confidential (1997)"}	
movie	0119528	{"title":"Liar Liar (1997)"}	
movie	0119535	{"title":"A Life Less Ordinary (1997)"}	
movie	0119567	{"title":"The Lost World: Jurassic Park (1997)"}	
movie	0119574	{"title":"Love and Death on Long Island (1997)"}	
movie	0119643	{"title":"Meet Joe Black (1998)"}	
movie	0119683	{"title":"Les Mis\u00E9rables (1998)"}	
movie	0119715	{"title":"Mousehunt (1997)"}	
movie	0119731	{"title":"Murder at 1600 (1997)"}	
movie	0119738	{"title":"My Best Friend's Wedding (1997)"}	
movie	0119791	{"title":"Nightwatch (1997)"}	
movie	0119815	{"title":"O Que \u00C9 Isso, Companheiro? (1997)"}	
movie	0119822	{"title":"As Good as It Gets (1997)"}	
movie	0119896	{"title":"Picture Perfect (1997)"}	
movie	0119978	{"title":"The Rainmaker (1997)"}	
movie	0120053	{"title":"The Saint (1997)"}	
movie	0120102	{"title":"Seven Years in Tibet (1997)"}	
movie	0120177	{"title":"Spawn (1997)"}	
movie	0120179	{"title":"Speed 2: Cruise Control (1997)"}	
movie	0120184	{"title":"Sphere (1998)"}	
movie	0120201	{"title":"Starship Troopers (1997)"}	
movie	0120265	{"title":"Ta'm e guilass (1997)"}	
movie	0120324	{"title":"A Simple Plan (1998)"}	
movie	0120338	{"title":"Titanic (1997)"}	
movie	0120347	{"title":"Tomorrow Never Dies (1997)"}	
movie	0120363	{"title":"Toy Story 2 (1999)"}	
movie	0120382	{"title":"The Truman Show (1998)"}	
movie	0120483	{"title":"The Man Who Knew Too Little (1997)"}	
movie	0120484	{"title":"The Waterboy (1998)"}	
movie	0120586	{"title":"American History X (1998)"}	
movie	0120587	{"title":"Antz (1998)"}	
movie	0120591	{"title":"Armageddon (1998)"}	
movie	0120601	{"title":"Being John Malkovich (1999)"}	
movie	0120611	{"title":"Blade (1998)"}	
movie	0120616	{"title":"The Mummy (1999)"}	
movie	0120623	{"title":"A Bug's Life (1998)"}	
movie	0120630	{"title":"Chicken Run (2000)"}	
movie	0120632	{"title":"City of Angels (1998)"}	
movie	0120655	{"title":"Dogma (1999)"}	
movie	0120660	{"title":"Enemy of the State (1998)"}	
movie	0120663	{"title":"Eyes Wide Shut (1999)"}	
movie	0120667	{"title":"Fantastic Four (2005)"}	
movie	0120684	{"title":"Gods and Monsters (1998)"}	
movie	0120685	{"title":"Godzilla (1998)"}	
movie	0120686	{"title":"Stepmom (1998)"}	
movie	0120689	{"title":"The Green Mile (1999)"}	
movie	0120731	{"title":"La leggenda del pianista sull'oceano (1998)"}	
movie	0120735	{"title":"Lock, Stock and Two Smoking Barrels (1998)"}	
movie	0120737	{"title":"The Lord of the Rings: The Fellowship of the Ring (2001)"}	
movie	0120746	{"title":"The Mask of Zorro (1998)"}	
movie	0120755	{"title":"Mission: Impossible II (2000)"}	
movie	0120770	{"title":"A Night at the Roxbury (1998)"}	
movie	0120780	{"title":"Out of Sight (1998)"}	
movie	0120812	{"title":"Rush Hour (1998)"}	
movie	0120815	{"title":"Saving Private Ryan (1998)"}	
movie	0120844	{"title":"Star Trek: Insurrection (1998)"}	
movie	0120863	{"title":"The Thin Red Line (1998)"}	
movie	0120885	{"title":"Wag the Dog (1997)"}	
movie	0120890	{"title":"Wild Things (1998)"}	
movie	0120903	{"title":"X-Men (2000)"}	
movie	0120915	{"title":"Star Wars: Episode I - The Phantom Menace (1999)"}	
movie	0120917	{"title":"The Emperor's New Groove (2000)"}	
movie	0121164	{"title":"Corpse Bride (2005)"}	
movie	0121765	{"title":"Star Wars: Episode II - Attack of the Clones (2002)"}	
movie	0121766	{"title":"Star Wars: Episode III - Revenge of the Sith (2005)"}	
movie	0122136	{"title":"Yabu no naka no kuroneko (1968)"}	
movie	0122151	{"title":"Lethal Weapon 4 (1998)"}	
movie	0122718	{"title":"Small Soldiers (1998)"}	
movie	0122933	{"title":"Analyze This (1999)"}	
movie	0123755	{"title":"Cube (1997)"}	
movie	0124298	{"title":"Blast from the Past (1999)"}	
movie	0124315	{"title":"The Cider House Rules (1999)"}	
movie	0125439	{"title":"Notting Hill (1999)"}	
movie	0125763	{"title":"Ghetto (1997)"}	
movie	0126029	{"title":"Shrek (2001)"}	
movie	0126376	{"title":"Ladies and Gentlemen, Mr. Leonard Cohen (1965)"}	
movie	0127080	{"title":"Partea ta de vina (1964)"}	
movie	0127357	{"title":"Wo shi shei (1998)"}	
movie	0127723	{"title":"Can't Hardly Wait (1998)"}	
movie	0128278	{"title":"Instinct (1999)"}	
movie	0128442	{"title":"Rounders (1998)"}	
movie	0128853	{"title":"You've Got Mail (1998)"}	
movie	0129167	{"title":"The Iron Giant (1999)"}	
movie	0129332	{"title":"Ravenous (1999)"}	
movie	0130018	{"title":"I Still Know What You Did Last Summer (1998)"}	
movie	0130827	{"title":"Lola rennt (1998)"}	
movie	0131369	{"title":"Edtv (1999)"}	
movie	0131543	{"title":"Portrait in Terror (1965)"}	
movie	0131857	{"title":"BASEketball (1998)"}	
movie	0132477	{"title":"October Sky (1999)"}	
movie	0133046	{"title":"Teaching Mrs. Tingle (1999)"}	
movie	0133093	{"title":"The Matrix (1999)"}	
movie	0133240	{"title":"Treasure Planet (2002)"}	
movie	0133363	{"title":"Los amantes del C\u00EDrculo Polar (1998)"}	
movie	0134273	{"title":"8MM (1999)"}	
movie	0137494	{"title":"Entrapment (1999)"}	
movie	0137523	{"title":"Fight Club (1999)"}	
movie	0138097	{"title":"Shakespeare in Love (1998)"}	
movie	0138704	{"title":"Pi (1998)"}	
movie	0139134	{"title":"Cruel Intentions (1999)"}	
movie	0139239	{"title":"Go (1999)"}	
movie	0139414	{"title":"Lake Placid (1999)"}	
movie	0139654	{"title":"Training Day (2001)"}	
movie	0139809	{"title":"The Thirteenth Floor (1999)"}	
movie	0140352	{"title":"The Insider (1999)"}	
movie	0141926	{"title":"U-571 (2000)"}	
movie	0143145	{"title":"The World Is Not Enough (1999)"}	
movie	0144084	{"title":"American Psycho (2000)"}	
movie	0144117	{"title":"The Boondock Saints (1999)"}	
movie	0144214	{"title":"The General's Daughter (1999)"}	
movie	0145487	{"title":"Spider-Man (2002)"}	
movie	0145660	{"title":"Austin Powers: The Spy Who Shagged Me (1999)"}	
movie	0145681	{"title":"The Bone Collector (1999)"}	
movie	0146882	{"title":"High Fidelity (2000)"}	
movie	0147800	{"title":"10 Things I Hate About You (1999)"}	
movie	0149261	{"title":"Deep Blue Sea (1999)"}	
movie	0150176	{"title":"Coming Soon (1999)"}	
movie	0150662	{"title":"Fucking \u00C5m\u00E5l (1998)"}	
movie	0150915	{"title":"Hilary and Jackie (1998)"}	
movie	0151804	{"title":"Office Space (1999)"}	
movie	0154420	{"title":"Festen (1998)"}	
movie	0155267	{"title":"The Thomas Crown Affair (1999)"}	
movie	0155975	{"title":"Psycho (1998)"}	
movie	0156812	{"title":"My Dog Skip (2000)"}	
movie	0157503	{"title":"Drop Dead Gorgeous (1999)"}	
movie	0160127	{"title":"Charlie's Angels (2000)"}	
movie	0160184	{"title":"D-Tox (2002)"}	
movie	0160236	{"title":"Dudley Do-Right (1999)"}	
movie	0160862	{"title":"She's All That (1999)"}	
movie	0162222	{"title":"Cast Away (2000)"}	
movie	0162346	{"title":"Ghost World (2001)"}	
movie	0162650	{"title":"Shaft (2000)"}	
movie	0162661	{"title":"Sleepy Hollow (1999)"}	
movie	0163559	{"title":"The Book of Stars (1999)"}	
movie	0163651	{"title":"American Pie (1999)"}	
movie	0163978	{"title":"The Beach (2000)"}	
movie	0164052	{"title":"Hollow Man (2000)"}	
movie	0164181	{"title":"Stir of Echoes (1999)"}	
movie	0164756	{"title":"Mifunes sidste sang (1999)"}	
movie	0165361	{"title":"Highway (2002)"}	
movie	0165831	{"title":"Held Up (1999)"}	
movie	0165854	{"title":"The Limey (1999)"}	
movie	0165998	{"title":"Long zai jiang hu (1998)"}	
movie	0166175	{"title":"East Is East (1999)"}	
movie	0167190	{"title":"Hellboy (2004)"}	
movie	0167260	{"title":"The Lord of the Rings: The Return of the King (2003)"}	
movie	0167261	{"title":"The Lord of the Rings: The Two Towers (2002)"}	
movie	0167404	{"title":"The Sixth Sense (1999)"}	
movie	0169102	{"title":"Lagaan: Once Upon a Time in India (2001)"}	
movie	0169547	{"title":"American Beauty (1999)"}	
movie	0172156	{"title":"Bad Boys II (2003)"}	
movie	0172495	{"title":"Gladiator (2000)"}	
movie	0173840	{"title":"Final Fantasy: The Spirits Within (2001)"}	
movie	0174480	{"title":"Autumn in New York (2000)"}	
movie	0174856	{"title":"The Hurricane (1999)"}	
movie	0175142	{"title":"Scary Movie (2000)"}	
movie	0175880	{"title":"Magnolia (1999)"}	
movie	0180073	{"title":"Quills (2000)"}	
movie	0180093	{"title":"Requiem for a Dream (2000)"}	
movie	0180734	{"title":"Hard Ball (2001)"}	
movie	0181689	{"title":"Minority Report (2002)"}	
movie	0181865	{"title":"Traffic (2000)"}	
movie	0181875	{"title":"Almost Famous (2000)"}	
movie	0182916	{"title":"Gol krali (1981)"}	
movie	0183505	{"title":"Me, Myself & Irene (2000)"}	
movie	0183790	{"title":"A Knight's Tale (2001)"}	
movie	0183869	{"title":"Taxi 2 (2000)"}	
movie	0184791	{"title":"O (2001)"}	
movie	0185125	{"title":"Todo sobre mi madre (1999)"}	
movie	0185183	{"title":"Battlefield Earth (2000)"}	
movie	0185371	{"title":"House on Haunted Hill (1999)"}	
movie	0185431	{"title":"Little Nicky (2000)"}	
movie	0185937	{"title":"The Blair Witch Project (1999)"}	
movie	0186894	{"title":"Bounce (2000)"}	
movie	0187078	{"title":"Gone in Sixty Seconds (2000)"}	
movie	0187393	{"title":"The Patriot (2000)"}	
movie	0187738	{"title":"Blade II (2002)"}	
movie	0189192	{"title":"Just Visiting (2001)"}	
movie	0190590	{"title":"O Brother, Where Art Thou? (2000)"}	
movie	0190641	{"title":"Pokemon: The First Movie - Mewtwo Strikes Back (1998)"}	
movie	0190865	{"title":"Vertical Limit (2000)"}	
movie	0191043	{"title":"Rang-e khoda (1999)"}	
movie	0191397	{"title":"The Replacements (2000)"}	
movie	0191996	{"title":"Essex Boys (2000)"}	
movie	0195685	{"title":"Erin Brockovich (2000)"}	
movie	0196069	{"title":"Samsara (2001)"}	
movie	0196229	{"title":"Zoolander (2001)"}	
movie	0197661	{"title":"The Man Who Fell in Love with a Traffic Cone! (1996)"}	
movie	0198781	{"title":"Monsters, Inc. (2001)"}	
movie	0200071	{"title":"Rosetta (1999)"}	
movie	0200465	{"title":"The Bank Job (2008)"}	
movie	0203009	{"title":"Moulin Rouge! (2001)"}	
movie	0203019	{"title":"Men of Honor (2000)"}	
movie	0203119	{"title":"Sexy Beast (2000)"}	
movie	0203540	{"title":"Greenfingers (2000)"}	
movie	0205000	{"title":"Deuce Bigalow: Male Gigolo (1999)"}	
movie	0205445	{"title":"Tamanna (1998)"}	
movie	0205903	{"title":"Eight (1998)"}	
movie	0206634	{"title":"Children of Men (2006)"}	
movie	0207201	{"title":"What Women Want (2000)"}	
movie	0208092	{"title":"Snatch. (2000)"}	
movie	0209144	{"title":"Memento (2000)"}	
movie	0209163	{"title":"The Mummy Returns (2001)"}	
movie	0211443	{"title":"Jason X (2001)"}	
movie	0211915	{"title":"Le fabuleux destin d'Am\u00E9lie Poulain (2001)"}	
movie	0211946	{"title":"Berlin Calling (2008)"}	
movie	0212720	{"title":"Artificial Intelligence: AI (2001)"}	
movie	0212985	{"title":"Hannibal (2001)"}	
movie	0213149	{"title":"Pearl Harbor (2001)"}	
movie	0215129	{"title":"Road Trip (2000)"}	
movie	0215750	{"title":"Enemy at the Gates (2001)"}	
movie	0216216	{"title":"The 6th Day (2000)"}	
movie	0216625	{"title":"Code inconnu: R\u00E9cit incomplet de divers voyages (2000)"}	
movie	0216986	{"title":"Propaganda (1999)"}	
movie	0217505	{"title":"Gangs of New York (2002)"}	
movie	0218967	{"title":"The Family Man (2000)"}	
movie	0221027	{"title":"Blow (2001)"}	
movie	0221073	{"title":"Chopper (2000)"}	
movie	0227445	{"title":"The Score (2001)"}	
movie	0230011	{"title":"Atlantis: The Lost Empire (2001)"}	
movie	0230600	{"title":"The Others (2001)"}	
movie	0230838	{"title":"Sweet November (2001)"}	
movie	0234215	{"title":"The Matrix Reloaded (2003)"}	
movie	0235198	{"title":"\u00D4dishon (1999)"}	
movie	0235204	{"title":"Azhiyatha Kolangal (1979)"}	
movie	0236027	{"title":"Blinkende lygter (2000)"}	
movie	0238321	{"title":"Ivansxtc (2000)"}	
movie	0238380	{"title":"Equilibrium (2002)"}	
movie	0238936	{"title":"Devdas (2002)"}	
movie	0240468	{"title":"Kung Pow: Enter the Fist (2002)"}	
movie	0240772	{"title":"Ocean's Eleven (2001)"}	
movie	0240890	{"title":"Serendipity (2001)"}	
movie	0241303	{"title":"Chocolat (2000)"}	
